ZIP,protected,not_protected
57234,0.027000000000000003,0.973
58370,0.054000000000000006,0.946
67149,0.013999999999999999,0.986
96719,0.151,0.849
12967,0.027000000000000003,0.973
46920,0.0,1.0
61001,0.027999999999999997,0.972
71368,0.023,0.977
72129,0.011000000000000001,0.989
5767,0.005,0.995
27946,0.013999999999999999,0.986
28531,0.04,0.96
60911,0.004,0.996
82832,0.0,1.0
95313,0.705,0.29500000000000004
10505,0.15,0.85
13835,0.002,0.998
15870,0.0,1.0
25836,0.0,1.0
62086,0.013000000000000001,0.987
1092,0.05,0.95
2071,0.03,0.97
16319,0.042,0.958
28627,0.013000000000000001,0.987
48745,0.013000000000000001,0.987
5846,0.028999999999999998,0.971
56653,0.008,0.992
61379,0.063,0.937
61742,0.0,1.0
61814,0.006,0.994
81427,0.037000000000000005,0.963
96056,0.048,0.952
98593,0.187,0.813
99620,0.0,1.0
15823,0.0,1.0
23106,0.0,1.0
36792,0.033,0.967
50530,0.006999999999999999,0.993
51638,0.096,0.904
71247,0.013000000000000001,0.987
93246,0.24100000000000002,0.759
8310,0.124,0.876
13679,0.01,0.99
24147,0.0,1.0
29635,0.003,0.997
53943,0.001,0.999
65032,0.0,1.0
66060,0.0,1.0
78954,0.042,0.958
97438,0.036000000000000004,0.964
98605,0.247,0.753
99155,0.049,0.951
4438,0.0,1.0
5734,0.0,1.0
58282,0.049,0.951
73074,0.10800000000000001,0.892
17229,0.013000000000000001,0.987
36048,0.012,0.988
56569,0.03,0.97
57577,0.01,0.99
63846,0.017,0.983
68927,0.026000000000000002,0.974
81058,0.41200000000000003,0.588
15533,0.023,0.977
16218,0.0,1.0
41166,0.0,1.0
47921,0.18100000000000002,0.819
38061,0.015,0.985
47858,0.02,0.98
72111,0.01,0.99
99029,0.038,0.962
17929,0.031,0.969
24352,0.052000000000000005,0.948
36026,0.053,0.947
52626,0.018000000000000002,0.982
58240,0.019,0.981
64861,0.0,1.0
75976,0.065,0.935
23039,0.032,0.968
25501,0.027000000000000003,0.973
25696,0.0,1.0
38390,0.004,0.996
54761,0.034,0.966
72368,0.10300000000000001,0.897
72466,0.027999999999999997,0.972
99612,0.08800000000000001,0.912
25634,0.005,0.995
64096,0.048,0.952
66537,0.063,0.937
93740,0.33899999999999997,0.661
18453,0.102,0.898
45863,0.018000000000000002,0.982
49268,0.028999999999999998,0.971
72717,0.207,0.793
73766,0.006,0.994
79370,0.316,0.6839999999999999
14129,0.028999999999999998,0.971
16720,0.0,1.0
41804,0.015,0.985
43840,0.015,0.985
72041,0.052000000000000005,0.948
79312,0.613,0.387
96048,0.14400000000000002,0.856
99185,0.0,1.0
13469,0.0,1.0
16851,0.066,0.9339999999999999
38631,0.0,1.0
39427,0.009000000000000001,0.991
42133,0.038,0.962
70749,0.071,0.929
73459,0.031,0.969
78884,0.14800000000000002,0.852
95645,0.693,0.30700000000000005
2199,0.062,0.938
31629,0.032,0.968
47832,0.0,1.0
52749,0.149,0.851
94924,0.019,0.981
31796,0.0,1.0
48737,0.002,0.998
49876,0.015,0.985
69348,0.076,0.924
74425,0.068,0.9319999999999999
18503,0.069,0.931
25652,0.0,1.0
58579,0.015,0.985
62462,0.001,0.999
68956,0.025,0.975
70516,0.067,0.933
26623,0.0,1.0
40810,0.001,0.999
50597,0.085,0.915
53577,0.01,0.99
55929,0.042,0.958
61353,0.003,0.997
61488,0.081,0.919
66427,0.024,0.976
70031,0.0,1.0
70715,0.24600000000000002,0.754
73841,0.077,0.923
97135,0.085,0.915
30746,0.0,1.0
56587,0.01,0.99
61854,0.032,0.968
62074,0.011000000000000001,0.989
62990,0.0,1.0
71960,0.013999999999999999,0.986
97865,0.0,1.0
18824,0.006,0.994
56556,0.043,0.957
61847,0.002,0.998
67487,0.099,0.901
83626,0.222,0.778
4631,0.013999999999999999,0.986
10919,0.578,0.42200000000000004
21657,0.081,0.919
42328,0.0,1.0
95549,0.019,0.981
5769,0.006999999999999999,0.993
28774,0.038,0.962
55924,0.061,0.9390000000000001
61878,0.046,0.954
71438,0.012,0.988
97110,0.268,0.732
15673,0.015,0.985
25844,0.0,1.0
63785,0.009000000000000001,0.991
65261,0.012,0.988
89510,0.185,0.815
43451,0.125,0.875
48468,0.032,0.968
52572,0.067,0.933
61729,0.004,0.996
79778,0.426,0.5740000000000001
4607,0.006999999999999999,0.993
37313,0.0,1.0
52053,0.01,0.99
58718,0.036000000000000004,0.964
72530,0.0,1.0
78024,0.07200000000000001,0.9279999999999999
67422,0.024,0.976
12485,0.0,1.0
38545,0.08,0.92
56293,0.01,0.99
56580,0.013999999999999999,0.986
68015,0.038,0.962
68038,0.055999999999999994,0.944
75926,0.08900000000000001,0.911
12785,0.024,0.976
27927,0.034,0.966
46960,0.065,0.935
53930,0.087,0.913
70355,0.0,1.0
89043,0.125,0.875
13477,0.055,0.945
31733,0.049,0.951
35808,0.133,0.867
38725,0.018000000000000002,0.982
41425,0.114,0.886
45743,0.023,0.977
56670,0.015,0.985
57059,0.0,1.0
84314,0.042,0.958
5051,0.01,0.99
26447,0.0,1.0
27506,0.071,0.929
51245,0.024,0.976
61242,0.0,1.0
67074,0.021,0.979
79031,0.503,0.497
45362,0.0,1.0
48469,0.022000000000000002,0.978
49893,0.0,1.0
50660,0.002,0.998
74759,0.027999999999999997,0.972
29146,0.006,0.994
36578,0.0,1.0
51234,0.10400000000000001,0.896
61412,0.032,0.968
85325,0.0,1.0
5739,0.006999999999999999,0.993
51466,0.0,1.0
61912,0.0,1.0
65774,0.001,0.999
68636,0.0,1.0
22729,0.18,0.8200000000000001
50055,0.023,0.977
71497,0.08800000000000001,0.912
74766,0.044000000000000004,0.956
38645,0.054000000000000006,0.946
57579,0.0,1.0
63781,0.0,1.0
5474,0.028999999999999998,0.971
24076,0.05,0.95
44427,0.0,1.0
58530,0.045,0.955
4932,0.002,0.998
12956,0.04,0.96
48701,0.039,0.961
50585,0.043,0.957
54922,0.10099999999999999,0.899
68065,0.0,1.0
76228,0.048,0.952
98281,0.053,0.947
18818,0.004,0.996
25181,0.026000000000000002,0.974
31798,0.113,0.887
56728,0.006,0.994
61330,0.026000000000000002,0.974
83847,0.095,0.905
5077,0.009000000000000001,0.991
12076,0.079,0.921
42368,0.013999999999999999,0.986
46987,0.063,0.937
65732,0.018000000000000002,0.982
79502,0.273,0.727
3907,0.018000000000000002,0.982
12423,0.12300000000000001,0.877
46913,0.011000000000000001,0.989
67054,0.057999999999999996,0.942
16111,0.0,1.0
18465,0.037000000000000005,0.963
23967,0.006,0.994
42259,0.006999999999999999,0.993
71747,0.0,1.0
12463,0.016,0.984
38876,0.001,0.999
65764,0.006999999999999999,0.993
66449,0.039,0.961
95636,0.003,0.997
4606,0.005,0.995
54408,0.006999999999999999,0.993
83852,0.04,0.96
38037,0.0,1.0
74574,0.071,0.929
76264,0.091,0.909
79042,0.185,0.815
5647,0.0,1.0
13122,0.04,0.96
16656,0.021,0.979
29446,0.0,1.0
44325,0.027999999999999997,0.972
59486,0.022000000000000002,0.978
15829,0.002,0.998
16020,0.003,0.997
26681,0.0,1.0
38332,0.0,1.0
50257,0.012,0.988
61465,0.002,0.998
19964,0.0,1.0
29453,0.038,0.962
33857,0.064,0.9359999999999999
76690,0.36,0.64
96781,0.109,0.891
97020,0.261,0.739
3845,0.0,1.0
43067,0.0,1.0
49262,0.004,0.996
56252,0.11900000000000001,0.881
5065,0.013000000000000001,0.987
88004,0.594,0.406
4547,0.003,0.997
54149,0.008,0.992
56279,0.136,0.864
58053,0.017,0.983
13368,0.0,1.0
54519,0.012,0.988
4649,0.013999999999999999,0.986
24176,0.0,1.0
47968,0.013999999999999999,0.986
61776,0.003,0.997
50514,0.006,0.994
51458,0.0,1.0
65658,0.001,0.999
80743,0.07,0.9299999999999999
97310,0.17300000000000001,0.827
56714,0.004,0.996
68421,0.08900000000000001,0.911
72045,0.043,0.957
12913,0.005,0.995
14860,0.008,0.992
30597,0.046,0.954
43913,0.0,1.0
23827,0.069,0.931
35647,0.0,1.0
39358,0.0,1.0
55910,0.012,0.988
58647,0.006,0.994
62972,0.10800000000000001,0.892
65324,0.022000000000000002,0.978
68629,0.013000000000000001,0.987
45339,0.0,1.0
45766,0.021,0.979
49625,0.017,0.983
61370,0.09,0.91
68640,0.0,1.0
73754,0.043,0.957
4945,0.04,0.96
31090,0.036000000000000004,0.964
36029,0.0,1.0
36042,0.0,1.0
79250,0.616,0.384
96008,0.083,0.917
98933,0.444,0.556
33574,0.11599999999999999,0.884
38452,0.068,0.9319999999999999
49847,0.03,0.97
84746,0.025,0.975
4676,0.003,0.997
14066,0.002,0.998
39361,0.0,1.0
39776,0.008,0.992
46985,0.011000000000000001,0.989
66423,0.026000000000000002,0.974
68765,0.01,0.99
84307,0.083,0.917
98394,0.0,1.0
17099,0.0,1.0
28644,0.078,0.922
29564,0.0,1.0
47991,0.006999999999999999,0.993
52540,0.015,0.985
58495,0.047,0.953
94933,0.19399999999999998,0.806
12997,0.006999999999999999,0.993
41647,0.026000000000000002,0.974
41773,0.0,1.0
62933,0.024,0.976
63336,0.019,0.981
13473,0.013999999999999999,0.986
18438,0.019,0.981
21654,0.11699999999999999,0.883
22747,0.006999999999999999,0.993
28649,0.0,1.0
55324,0.025,0.975
65082,0.005,0.995
72469,0.001,0.999
84620,0.025,0.975
99330,0.396,0.604
31527,0.055,0.945
62872,0.006999999999999999,0.993
87056,0.177,0.823
13402,0.006,0.994
63441,0.0,1.0
73860,0.085,0.915
78850,0.36700000000000005,0.633
25140,0.0,1.0
52341,0.0,1.0
70732,0.0,1.0
93608,0.982,0.018000000000000016
24931,0.133,0.867
38337,0.035,0.965
73062,0.035,0.965
95547,0.098,0.902
96109,0.013999999999999999,0.986
97810,0.006,0.994
15687,0.001,0.999
19501,0.008,0.992
32332,0.034,0.966
50056,0.031,0.969
50540,0.098,0.902
56270,0.154,0.846
76203,0.16,0.84
3262,0.121,0.879
96051,0.057999999999999996,0.942
98639,0.11,0.89
4422,0.003,0.997
50628,0.0,1.0
61473,0.049,0.951
29845,0.0,1.0
57313,0.01,0.99
62026,0.036000000000000004,0.964
62827,0.011000000000000001,0.989
636,1.0,0.0
57368,0.10800000000000001,0.892
74570,0.038,0.962
79839,0.8109999999999999,0.18900000000000006
94956,0.053,0.947
5043,0.046,0.954
43343,0.008,0.992
51006,0.055,0.945
65040,0.032,0.968
71070,0.037000000000000005,0.963
74939,0.079,0.921
30537,0.016,0.984
55925,0.009000000000000001,0.991
61234,0.045,0.955
68067,0.121,0.879
1008,0.044000000000000004,0.956
25287,0.0,1.0
38754,0.0,1.0
43766,0.025,0.975
54003,0.006999999999999999,0.993
58433,0.005,0.995
64770,0.009000000000000001,0.991
66603,0.13699999999999998,0.863
75943,0.038,0.962
80623,0.6679999999999999,0.3320000000000001
35441,0.0,1.0
35443,0.126,0.874
43915,0.0,1.0
53582,0.038,0.962
71030,0.0,1.0
99639,0.018000000000000002,0.982
27973,0.0,1.0
46057,0.151,0.849
56666,0.0,1.0
66956,0.047,0.953
76652,0.14300000000000002,0.857
11569,0.052000000000000005,0.948
54529,0.032,0.968
95919,0.026000000000000002,0.974
99588,0.10099999999999999,0.899
47926,0.019,0.981
72157,0.045,0.955
16930,0.003,0.997
31077,0.022000000000000002,0.978
79345,0.66,0.33999999999999997
15675,0.015,0.985
31638,0.057,0.943
36524,0.0,1.0
38486,0.0,1.0
54175,0.005,0.995
65787,0.008,0.992
72934,0.0,1.0
75449,0.044000000000000004,0.956
79511,0.161,0.839
96146,0.073,0.927
4969,0.003,0.997
6459,0.1,0.9
43432,0.016,0.984
54556,0.008,0.992
57315,0.013999999999999999,0.986
62932,0.066,0.9339999999999999
79529,0.35,0.65
98849,0.285,0.7150000000000001
99661,0.063,0.937
17255,0.0,1.0
21659,0.0,1.0
4421,0.033,0.967
25878,0.0,1.0
75556,0.066,0.9339999999999999
82433,0.10400000000000001,0.896
49814,0.021,0.979
55753,0.022000000000000002,0.978
61841,0.013999999999999999,0.986
67838,0.501,0.499
84083,0.647,0.353
14861,0.022000000000000002,0.978
41722,0.037000000000000005,0.963
67758,0.068,0.9319999999999999
76525,0.17,0.83
24460,0.0,1.0
58060,0.032,0.968
78880,0.5,0.5
47577,0.01,0.99
57345,0.037000000000000005,0.963
63454,0.0,1.0
93258,0.772,0.22799999999999998
3280,0.028999999999999998,0.971
18821,0.016,0.984
25121,0.069,0.931
54150,0.033,0.967
62338,0.0,1.0
62534,0.002,0.998
75574,0.006999999999999999,0.993
82214,0.022000000000000002,0.978
97137,0.16399999999999998,0.8360000000000001
17765,0.0,1.0
59070,0.003,0.997
73759,0.024,0.976
81630,0.063,0.937
94575,0.237,0.763
97376,0.01,0.99
13807,0.004,0.996
14614,0.16899999999999998,0.831
15860,0.002,0.998
26405,0.009000000000000001,0.991
61870,0.039,0.961
61933,0.0,1.0
63629,0.0,1.0
95686,0.589,0.41100000000000003
19503,0.05,0.95
29081,0.026000000000000002,0.974
29821,0.009000000000000001,0.991
37723,0.024,0.976
48738,0.0,1.0
54652,0.036000000000000004,0.964
61239,0.087,0.913
38548,0.0,1.0
52070,0.01,0.99
61319,0.016,0.984
80480,0.096,0.904
53803,0.017,0.983
56010,0.027999999999999997,0.972
77585,0.042,0.958
99138,0.01,0.99
13322,0.009000000000000001,0.991
39572,0.028999999999999998,0.971
47930,0.036000000000000004,0.964
71961,0.012,0.988
97416,0.005,0.995
31085,0.11800000000000001,0.882
36346,0.003,0.997
51354,0.042,0.958
54632,0.011000000000000001,0.989
68418,0.042,0.958
14723,0.019,0.981
44638,0.0,1.0
46570,0.018000000000000002,0.982
48885,0.026000000000000002,0.974
79563,0.275,0.725
49227,0.042,0.958
57328,0.005,0.995
68714,0.006999999999999999,0.993
84632,0.023,0.977
12734,0.302,0.698
28006,0.059000000000000004,0.941
48157,0.039,0.961
65724,0.0,1.0
68349,0.018000000000000002,0.982
73447,0.125,0.875
81242,0.20199999999999999,0.798
92339,0.091,0.909
21856,0.0,1.0
39067,0.0,1.0
56149,0.023,0.977
4476,0.028999999999999998,0.971
16935,0.012,0.988
24868,0.0,1.0
83631,0.053,0.947
14571,0.02,0.98
56570,0.03,0.97
62621,0.0,1.0
63532,0.0,1.0
70780,0.0,1.0
88029,0.879,0.121
60602,0.272,0.728
66865,0.026000000000000002,0.974
89427,0.12300000000000001,0.877
1366,0.037000000000000005,0.963
2659,0.028999999999999998,0.971
25235,0.0,1.0
25625,0.008,0.992
39643,0.0,1.0
53587,0.026000000000000002,0.974
62214,0.008,0.992
65017,0.021,0.979
65685,0.008,0.992
68404,0.0,1.0
75439,0.053,0.947
29424,0.065,0.935
47386,0.02,0.98
61014,0.009000000000000001,0.991
62889,0.0,1.0
97823,0.05,0.95
39462,0.012,0.988
45321,0.008,0.992
59846,0.0,1.0
4449,0.0,1.0
52746,0.011000000000000001,0.989
56324,0.004,0.996
69120,0.045,0.955
74944,0.03,0.97
93606,0.8540000000000001,0.1459999999999999
3875,0.0,1.0
25875,0.0,1.0
35963,0.08800000000000001,0.912
50668,0.019,0.981
58849,0.003,0.997
70733,0.002,0.998
73546,0.313,0.687
75435,0.04,0.96
77971,0.27399999999999997,0.726
17774,0.0,1.0
30803,0.0,1.0
44418,0.026000000000000002,0.974
49818,0.0,1.0
1342,0.006,0.994
4022,0.019,0.981
20686,0.027999999999999997,0.972
50535,0.047,0.953
54653,0.048,0.952
59088,0.10400000000000001,0.896
65680,0.0,1.0
77533,0.031,0.969
47516,0.005,0.995
70772,0.0,1.0
84520,0.21899999999999997,0.781
72842,0.235,0.765
98650,0.032,0.968
22940,0.011000000000000001,0.989
47529,0.003,0.997
47541,0.049,0.951
78623,0.095,0.905
15055,0.0,1.0
18216,0.122,0.878
24439,0.0,1.0
27857,0.003,0.997
31824,0.209,0.791
40155,0.05,0.95
57438,0.0,1.0
68660,0.027000000000000003,0.973
70040,0.08800000000000001,0.912
79227,0.20800000000000002,0.792
98821,0.499,0.501
16045,0.004,0.996
27022,0.0,1.0
35487,0.096,0.904
48445,0.0,1.0
85637,0.08199999999999999,0.918
89825,0.657,0.34299999999999997
41348,0.0,1.0
57045,0.0,1.0
63945,0.0,1.0
66543,0.032,0.968
71027,0.0,1.0
5075,0.0,1.0
5824,0.016,0.984
37710,0.017,0.983
47941,0.051,0.949
49827,0.026000000000000002,0.974
57273,0.013000000000000001,0.987
59003,0.02,0.98
59520,0.01,0.99
71933,0.0,1.0
80728,0.191,0.8089999999999999
2534,0.07400000000000001,0.9259999999999999
15358,0.0,1.0
46049,0.002,0.998
61325,0.08199999999999999,0.918
61375,0.043,0.957
12932,0.048,0.952
24363,0.012,0.988
43524,0.064,0.9359999999999999
51235,0.028999999999999998,0.971
62803,0.026000000000000002,0.974
68866,0.003,0.997
93668,0.84,0.16000000000000003
95346,0.031,0.969
3240,0.004,0.996
14753,0.006,0.994
52202,0.012,0.988
54763,0.008,0.992
61490,0.008,0.992
89832,0.096,0.904
95937,0.266,0.734
4434,0.015,0.985
45382,0.031,0.969
53937,0.016,0.984
63620,0.024,0.976
75669,0.0,1.0
97454,0.035,0.965
55941,0.045,0.955
65662,0.0,1.0
67854,0.08900000000000001,0.911
68922,0.061,0.9390000000000001
95387,0.792,0.20799999999999996
52323,0.0,1.0
18370,0.0,1.0
43908,0.016,0.984
60550,0.031,0.969
62473,0.0,1.0
69155,0.046,0.954
87310,0.07,0.9299999999999999
36020,0.01,0.99
47980,0.006,0.994
51553,0.002,0.998
76538,0.11900000000000001,0.881
3590,0.005,0.995
4660,0.001,0.999
14418,0.0,1.0
49879,0.006999999999999999,0.993
66078,0.07400000000000001,0.9259999999999999
66835,0.048,0.952
73002,0.009000000000000001,0.991
73664,0.207,0.793
83450,0.17600000000000002,0.824
30660,0.11900000000000001,0.881
41838,0.0,1.0
54838,0.004,0.996
56180,0.0,1.0
62090,0.033,0.967
23004,0.011000000000000001,0.989
55979,0.003,0.997
65722,0.003,0.997
80810,0.149,0.851
97536,0.032,0.968
5832,0.0,1.0
24325,0.021,0.979
25669,0.0,1.0
42140,0.01,0.99
56579,0.038,0.962
57382,0.013000000000000001,0.987
86015,0.0,1.0
5361,0.006999999999999999,0.993
48454,0.021,0.979
57248,0.053,0.947
62433,0.009000000000000001,0.991
98304,0.09699999999999999,0.903
26032,0.019,0.981
50070,0.028999999999999998,0.971
61754,0.043,0.957
85617,0.14400000000000002,0.856
96044,0.11900000000000001,0.881
5158,0.025,0.975
6750,0.042,0.958
61447,0.016,0.984
68339,0.022000000000000002,0.978
82053,0.172,0.8280000000000001
95916,0.066,0.9339999999999999
96069,0.268,0.732
97117,0.0,1.0
4435,0.005,0.995
13681,0.015,0.985
20611,0.121,0.879
54546,0.042,0.958
62982,0.040999999999999995,0.959
65054,0.0,1.0
95462,0.067,0.933
10931,0.309,0.6910000000000001
39630,0.0,1.0
51063,0.040999999999999995,0.959
80836,0.19699999999999998,0.803
14109,0.096,0.904
40460,0.0,1.0
64643,0.002,0.998
78549,0.986,0.014000000000000012
94937,0.13,0.87
12087,0.0,1.0
13318,0.0,1.0
46348,0.024,0.976
15311,0.0,1.0
28009,0.03,0.97
28902,0.013000000000000001,0.987
38391,0.01,0.99
54488,0.047,0.953
58458,0.026000000000000002,0.974
62445,0.013000000000000001,0.987
79366,0.231,0.769
95962,0.021,0.979
29905,0.29,0.71
50105,0.028999999999999998,0.971
52049,0.031,0.969
55338,0.049,0.951
13054,0.0,1.0
16050,0.004,0.996
23359,0.062,0.938
43525,0.054000000000000006,0.946
52552,0.001,0.999
54427,0.016,0.984
58040,0.057,0.943
63829,0.075,0.925
65710,0.004,0.996
71375,0.066,0.9339999999999999
73645,0.188,0.812
81154,0.096,0.904
26055,0.0,1.0
49322,0.004,0.996
61428,0.039,0.961
71652,0.0,1.0
65641,0.0,1.0
92518,0.267,0.733
20674,0.064,0.9359999999999999
40144,0.0,1.0
43930,0.0,1.0
56285,0.016,0.984
57276,0.005,0.995
28766,0.012,0.988
42123,0.098,0.902
42461,0.0,1.0
54137,0.0,1.0
57790,0.019,0.981
72122,0.006999999999999999,0.993
75477,0.065,0.935
98617,0.14,0.86
3282,0.006,0.994
14859,0.015,0.985
24565,0.095,0.905
40358,0.0,1.0
68864,0.005,0.995
78742,0.723,0.277
631,1.0,0.0
14740,0.004,0.996
23964,0.0,1.0
55713,0.0,1.0
61770,0.032,0.968
80444,0.09699999999999999,0.903
81645,0.174,0.8260000000000001
8320,0.22699999999999998,0.773
51573,0.022000000000000002,0.978
63748,0.001,0.999
72581,0.006999999999999999,0.993
41640,0.0,1.0
43720,0.0,1.0
62523,0.021,0.979
67837,0.155,0.845
68733,0.061,0.9390000000000001
81236,0.016,0.984
94592,0.146,0.854
13355,0.0,1.0
25854,0.0,1.0
41555,0.0,1.0
54104,0.003,0.997
56144,0.061,0.9390000000000001
83228,0.075,0.925
30426,0.002,0.998
50229,0.001,0.999
68633,0.099,0.901
75437,0.065,0.935
12719,0.034,0.966
14864,0.049,0.951
38588,0.0,1.0
57260,0.01,0.99
5770,0.045,0.955
15018,0.0,1.0
15351,0.0,1.0
25537,0.0,1.0
41124,0.0,1.0
41265,0.055,0.945
50073,0.013000000000000001,0.987
52554,0.009000000000000001,0.991
62255,0.0,1.0
80449,0.061,0.9390000000000001
82510,0.06,0.94
77853,0.247,0.753
4951,0.052000000000000005,0.948
19009,0.036000000000000004,0.964
37359,0.0,1.0
56219,0.013000000000000001,0.987
78829,0.982,0.018000000000000016
13864,0.191,0.8089999999999999
49880,0.015,0.985
53569,0.045,0.955
60512,0.0,1.0
81152,0.728,0.272
86436,0.094,0.906
26852,0.067,0.933
32427,0.013000000000000001,0.987
63870,0.142,0.858
67024,0.175,0.825
16233,0.006999999999999999,0.993
17936,0.006,0.994
21711,0.0,1.0
55967,0.01,0.99
74875,0.044000000000000004,0.956
25606,0.0,1.0
58646,0.035,0.965
62515,0.012,0.988
65790,0.018000000000000002,0.982
66756,0.0,1.0
76432,0.161,0.839
16836,0.0,1.0
21841,0.0,1.0
36871,0.0,1.0
97434,0.027999999999999997,0.972
7822,0.11,0.89
14555,0.023,0.977
22511,0.0,1.0
42054,0.055999999999999994,0.944
66771,0.032,0.968
77982,0.102,0.898
5732,0.0,1.0
12837,0.0,1.0
13420,0.054000000000000006,0.946
17093,0.0,1.0
31072,0.02,0.98
36740,0.0,1.0
43511,0.051,0.949
70723,0.002,0.998
84537,0.036000000000000004,0.964
13635,0.001,0.999
24280,0.0,1.0
24857,0.047,0.953
27849,0.006,0.994
48614,0.006999999999999999,0.993
51525,0.006999999999999999,0.993
58757,0.207,0.793
66422,0.114,0.886
17228,0.01,0.99
63536,0.0,1.0
99012,0.019,0.981
15542,0.0,1.0
40104,0.038,0.962
45317,0.044000000000000004,0.956
54962,0.019,0.981
67490,0.027000000000000003,0.973
76239,0.019,0.981
87357,0.031,0.969
57567,0.001,0.999
95548,0.18,0.8200000000000001
13325,0.01,0.99
37118,0.0,1.0
52035,0.0,1.0
57384,0.094,0.906
89042,0.0,1.0
95497,0.11599999999999999,0.884
39665,0.0,1.0
79541,0.013999999999999999,0.986
16917,0.0,1.0
24882,0.0,1.0
47020,0.0,1.0
57035,0.045,0.955
61018,0.009000000000000001,0.991
68641,0.061,0.9390000000000001
80545,0.062,0.938
25252,0.0,1.0
28527,0.0,1.0
41034,0.047,0.953
52533,0.001,0.999
59754,0.068,0.9319999999999999
71358,0.01,0.99
73626,0.12300000000000001,0.877
82649,0.073,0.927
84324,0.033,0.967
93424,0.126,0.874
4410,0.013999999999999999,0.986
24323,0.0,1.0
26234,0.0,1.0
35554,0.0,1.0
56585,0.016,0.984
81036,0.03,0.97
99734,0.025,0.975
24072,0.0,1.0
41719,0.0,1.0
42410,0.016,0.984
84033,0.035,0.965
16868,0.0,1.0
20006,0.107,0.893
44503,0.059000000000000004,0.941
62022,0.0,1.0
75476,0.026000000000000002,0.974
79097,0.062,0.938
81133,0.53,0.47
99680,0.0,1.0
1026,0.012,0.988
27876,0.0,1.0
64035,0.022000000000000002,0.978
65237,0.0,1.0
74422,0.013999999999999999,0.986
75560,0.061,0.9390000000000001
87558,0.019,0.981
15030,0.011000000000000001,0.989
27957,0.073,0.927
50069,0.039,0.961
65075,0.006999999999999999,0.993
69034,0.065,0.935
75928,0.0,1.0
79789,0.27,0.73
24966,0.024,0.976
38362,0.114,0.886
43435,0.017,0.983
68402,0.001,0.999
84724,0.083,0.917
84784,0.065,0.935
10546,0.08,0.92
38473,0.008,0.992
45312,0.001,0.999
49784,0.071,0.929
56021,0.01,0.99
75468,0.0,1.0
23169,0.08199999999999999,0.918
64421,0.043,0.957
75447,0.062,0.938
76679,0.016,0.984
83535,0.027000000000000003,0.973
11932,0.201,0.7989999999999999
15686,0.006999999999999999,0.993
15865,0.008,0.992
74531,0.159,0.841
20625,0.0,1.0
22949,0.008,0.992
26801,0.0,1.0
47036,0.023,0.977
49745,0.006,0.994
52165,0.0,1.0
59317,0.009000000000000001,0.991
62463,0.0,1.0
99554,0.0,1.0
3592,0.008,0.992
49947,0.034,0.966
63848,0.037000000000000005,0.963
84747,0.008,0.992
3740,0.001,0.999
39861,0.001,0.999
47003,0.07200000000000001,0.9279999999999999
61572,0.003,0.997
77456,0.428,0.5720000000000001
33848,0.583,0.41700000000000004
95615,0.37799999999999995,0.6220000000000001
10969,0.062,0.938
15056,0.019,0.981
24844,0.0,1.0
26337,0.0,1.0
38505,0.013000000000000001,0.987
41262,0.0,1.0
50846,0.006999999999999999,0.993
55969,0.004,0.996
56137,0.055999999999999994,0.944
79508,0.126,0.874
96120,0.10099999999999999,0.899
50680,0.01,0.99
64097,0.03,0.97
68443,0.006999999999999999,0.993
89316,0.1,0.9
4221,0.019,0.981
45034,0.009000000000000001,0.991
62816,0.036000000000000004,0.964
87579,0.779,0.22099999999999997
93441,0.191,0.8089999999999999
5036,0.0,1.0
8241,0.005,0.995
51058,0.0,1.0
28772,0.077,0.923
32193,0.049,0.951
64401,0.042,0.958
67464,0.052000000000000005,0.948
82190,0.021,0.979
88311,0.14,0.86
98416,0.11199999999999999,0.888
14143,0.025,0.975
41085,0.094,0.906
42440,0.021,0.979
54554,0.008,0.992
56041,0.012,0.988
61564,0.006,0.994
63732,0.013000000000000001,0.987
67140,0.01,0.99
93553,0.16699999999999998,0.833
12980,0.005,0.995
26238,0.031,0.969
56028,0.009000000000000001,0.991
97204,0.149,0.851
27878,0.0,1.0
48762,0.015,0.985
66724,0.003,0.997
68967,0.109,0.891
24822,0.0,1.0
48724,0.10099999999999999,0.899
65640,0.0,1.0
66845,0.040999999999999995,0.959
1531,0.003,0.997
4942,0.015,0.985
53801,0.121,0.879
57278,0.073,0.927
64448,0.0,1.0
79739,0.43700000000000006,0.563
81225,0.009000000000000001,0.991
96057,0.068,0.9319999999999999
8247,0.012,0.988
16926,0.002,0.998
45678,0.0,1.0
67451,0.039,0.961
76372,0.133,0.867
43504,0.026000000000000002,0.974
82836,0.011000000000000001,0.989
83537,0.013000000000000001,0.987
13490,0.048,0.952
22832,0.0,1.0
46798,0.0,1.0
81141,0.48,0.52
83839,0.0,1.0
92328,0.42100000000000004,0.579
95701,0.038,0.962
43445,0.063,0.937
62701,0.028999999999999998,0.971
4765,0.005,0.995
37753,0.003,0.997
69024,0.001,0.999
61884,0.011000000000000001,0.989
97867,0.076,0.924
98934,0.235,0.765
99775,0.039,0.961
12029,0.015,0.985
50268,0.042,0.958
59353,0.067,0.933
64494,0.038,0.962
65733,0.001,0.999
68331,0.08900000000000001,0.911
26269,0.0,1.0
28631,0.018000000000000002,0.982
49969,0.013000000000000001,0.987
54772,0.022000000000000002,0.978
55704,0.040999999999999995,0.959
83610,0.024,0.976
2812,0.0,1.0
49724,0.012,0.988
